226,379
147,376
54,218
166,58
20,235
180,37
130,235
53,60
2,49
27,146
18,148
210,49
226,64
344,92
238,162
305,235
140,64
21,179
156,37
249,49
2,67
177,40
115,355
170,144
363,235
4,120
50,5
22,256
50,218
177,37
167,58
162,252
18,35
109,49
7,369
116,346
140,355
269,212
149,263
16,231
38,162
353,62
48,240
334,58
39,64
164,64
23,49
229,158
18,312
129,259
209,119
297,237
133,251
5,218
45,246
436,235
0,168
45,303
171,91
112,119
323,58
294,146
172,238
164,280
18,191
112,58
119,252
12,244
116,158
198,344
221,234
279,376
58,234
129,253
267,235
148,144
193,73
175,122
89,309
64,252
226,340
13,170
78,64
59,236
58,7
362,89
201,48
37,235
42,49
13,145
185,250
251,125
44,204
130,125
211,49
18,215
15,185
124,49
109,339
174,221
313,327
41,158
131,10
39,31
45,306
372,306
78,238
217,49
145,306
6,5
118,268
67,312
148,309
168,377
84,7
165,92
173,252
12,31
25,49
18,225
35,275
327,252
15,327
31,96
87,252
153,256
48,247
233,162
130,369
29,320
286,62
123,162
134,374
37,58
31,363
257,235
9,85
175,118
123,40
49,252
154,35
119,206
174,58
279,260
254,261
43,261
43,231
156,92
301,58
124,146
28,5
0,340
50,345
116,306
22,92
46,35
42,244
90,7
17,337
182,144
53,5
79,259
395,138
8,146
290,53
116,118
404,344
180,158
308,58
165,49
96,64
148,16
43,252
141,322
64,235
309,235
58,268
50,195
9,122
143,49
1,218
452,325
79,303
54,91
224,303
20,92
425,209
58,238
203,363
46,259
74,372
145,377
14,301
90,209
157,153
27,58
37,239
67,327
7,256
11,58
181,122
121,289
203,92
55,49
164,146
251,60
57,125
157,39
93,49
53,10
451,252
4,240
5,354
12,301
8,91
80,58
48,318
17,369
116,32
345,60
174,141
215,363
77,92
44,92
43,235
145,309
124,174
74,91
310,306
15,25
190,303
153,281
432,363
23,58
146,15
30,338
462,289
30,52
27,259
118,162
367,335
49,125
17,261
74,92
57,119
46,238
165,284
78,35
112,238
314,58
203,169
13,69
151,119
304,217
88,74
23,270
39,58
271,306
282,322
135,170
164,52
9,58
315,303
79,160
156,91
188,301
4,1
87,218
59,158
15,301
481,363
13,57
7,91
13,63
43,7
175,327
74,235
18,185
6,361
123,352
191,346
5,42
9,43
13,240
371,92
33,166
226,363
12,248
201,251
4,228
380,118
223,327
29,281
134,60
180,303
6,58
46,303
139,376
1,306
162,235
92,309
74,236
23,275
357,64
153,170
119,205
219,49
23,319
171,376
17,91
137,281
15,110
29,5
124,235
280,52
115,335
223,144
41,377
147,289
9,363
123,377
153,263
90,53
43,62
472,329
87,306
109,68
157,217
233,363
145,119
361,81
12,309
15,300
5,340
8,144
78,313
193,52
229,363
193,146
91,375
21,37
127,309
18,67
140,363
119,64
22,369
222,281
80,378
109,58
420,235
86,60
246,306
17,3
237,92
20,352
163,316
1,199
132,271
116,109
139,49
34,92
279,163
137,306
33,218
33,377
260,49
314,252
38,81
67,306
87,60
226,218
9,92
144,320
110,37
51,62
174,357
14,184
13,231
252,303
153,144
41,118
39,125
67,49
226,162
54,211
106,7
460,275
109,125
109,303
18,91
223,309
207,62
8,218
14,268
245,270
108,58
183,37
32,262
13,369
134,10
24,60
426,209
37,92
1,10
48,115
137,301
300,252
266,119
244,301
79,378
41,49
0,281
42,236
192,39
218,85
436,289
42,21
5,197
102,7
38,281
103,363
11,29
71,7
13,27
120,10
45,190
68,306
8,320
46,218
117,10
363,217
18,218
55,235
123,10
58,218
188,92
342,60
9,289
272,58
109,181
170,306
73,7
310,252
302,58
153,280
4,58
163,348
118,267
190,322
433,363
170,289
203,365
22,270
27,184
42,5
32,52
70,91
222,363
11,49
235,49
12,221
9,5
48,223
7,163
47,303
177,356
6,280
21,306
54,270
233,252
13,197
221,303
2,125
21,168
221,377
147,252
375,252
174,218
157,376
38,204
230,144
28,58
12,92
46,162
58,119
185,251
112,327
164,303
70,372
190,359
45,94
7,49
130,146
195,313
203,183
50,376
17,141
170,376
127,92
27,235
54,376
177,303
213,62
17,15
361,377
74,31
164,158
37,163
119,233
218,235
5,278
39,259
45,218
396,144
117,252
117,190
36,52
25,327
171,303
154,238
6,10
251,49
87,31
386,238
12,335
170,34
155,295
137,62
265,281
29,129
6,238
13,115
5,322
161,340
13,45
115,251
21,251
9,218
157,49
2,235
203,327
18,132
14,252
129,278
215,301
164,209
190,52
37,55
50,181
29,254
222,162
176,363
148,185
67,32
36,118
157,58
156,303
153,376
163,185
85,290
48,5
17,268
6,91
128,327
54,58
38,306
307,120
8,261
198,158
121,10
10,354
29,179
468,327
6,82
14,185
239,58
11,215
125,215
417,180
18,245
185,144
68,215
55,267
147,158
33,35
342,280
45,261
28,226
361,197
215,284
38,49
128,344
68,125
180,144
0,36
68,251
21,64
165,75
78,219
37,91
136,122
293,125
344,60
192,368
482,363
229,56
119,15
17,290
33,281
18,93
223,58
389,306
119,91
78,235
159,381
215,239
46,298
25,215
157,251
94,7
175,278
109,306
304,125
330,60
38,236
76,37
137,43
280,62
103,7
444,238
20,322
51,363
161,190
262,323
140,146
226,170
78,60
272,235
157,259
226,205
183,152
89,363
25,369
42,252
147,240
59,144
228,49
137,20
52,344
378,162
9,62
145,301
237,252
147,68
120,190
51,49
18,58
51,163
216,363
157,209
153,352
294,381
147,62
259,303
119,10
458,260
389,125
444,303
122,290
129,115
171,327
334,252
64,278
70,289
175,92
42,247
168,92
363,203
78,236
356,146
28,33
90,268
322,238
37,226
14,278
111,354
446,238
421,205
371,252
23,81
130,104
122,53
123,22
18,306
36,148
228,344
162,60
74,265
1,75
64,52
51,252
54,125
69,58
166,329
42,50
64,279
10,238
14,162
124,281
293,53
222,251
64,259
13,34
81,49
109,226
338,268
254,209
70,92
154,170
55,374
18,362
16,35
35,261
148,49
13,126
226,281
67,369
157,252
16,3
130,141
13,144
4,96
13,327
18,303
108,158
13,97
5,86
121,64
170,119
153,118
13,151
45,14
44,377
147,175
163,190
156,29
2,60
51,285
165,33
36,236
5,240
77,97
44,146
43,197
39,329
165,60
345,92
87,94
120,366
168,289
124,70
28,190
108,34
18,34
313,235
58,303
46,122
157,240
114,162
129,309
36,168
118,185
32,235
221,344
181,363
224,146
36,92
13,208
141,306
109,8
245,329
17,34
71,118
348,326
242,60
175,144
163,246
109,52
113,303
203,130
251,124
31,235
285,376
42,322
215,197
318,64
223,363
257,189
145,189
419,190
49,333
41,327
27,260
58,349
246,125
92,83
192,377
153,239
28,7
0,268
134,184
51,236
253,376
383,335
116,316
113,327
6,144
226,235
104,7
105,141
224,235
161,281
105,39
134,162
479,363
12,38
169,375
40,203
160,58
119,303
13,376
79,35
21,5
38,181
69,303
180,268
61,7
126,177
27,281
430,218
42,373
45,182
224,281
67,329
18,267
135,39
17,257
28,281
282,363
147,60
223,162
32,259
297,129
459,268
64,146
215,322
315,369
80,306
307,118
117,158
115,314
66,189
291,327
41,179
27,165
174,238
13,306
36,306
168,33
69,148
186,252
84,235
190,49
48,363
157,363
1,92
105,144
58,184
13,245
18,104
306,253
203,171
4,196
75,303
16,60
9,162
115,9
339,300
9,89
67,122
46,119
11,327
42,240
372,235
64,294
72,281
272,238
30,125
162,49
58,369
117,62
342,125
44,303
50,303
41,235
158,352
365,91
108,62
9,301
39,256
193,133
10,62
18,60
64,158
14,168
251,144
68,49
34,303
223,369
197,92
9,365
10,306
28,168
307,144
17,235
18,298
309,162
38,252
52,363
317,58
162,303
215,298
119,372
1,162
255,227
59,376
68,262
23,251
140,141
319,58
33,37
54,284
58,261
444,327
12,215
265,149
13,106
41,5
255,252
167,217
224,236
470,376
37,144
80,162
64,301
238,94
29,376
222,62
263,149
9,261
124,249
199,320
45,146
175,254
29,58
55,50
14,303
13,215
291,62
165,252
54,64
6,316
94,92
31,5
125,91
140,81
233,197
0,119
83,7
34,230
237,122
37,108
15,263
304,259
358,119
166,106
75,251
72,96
36,40
15,186
203,281
27,49
14,49
70,244
37,303
111,363
140,15
251,216
112,329
27,320
27,221
13,295
35,68
351,62
14,119
318,284
140,252
109,280
212,375
450,252
478,363
137,356
23,197
18,377
279,252
35,376
14,376
16,64
105,369
30,163
116,125
46,355
363,91
215,236
415,170
86,7
110,10
42,327
379,114
120,261
139,261
226,259
277,342
15,270
32,303
12,91
85,259
49,236
29,162
119,79
38,303
198,62
262,327
177,239
91,64
144,235
279,60
30,179
83,290
78,10
123,172
17,30
48,49
133,303
226,239
32,285
46,251
49,58
36,107
275,64
120,327
168,365
241,281
154,64
17,320
75,253
145,60
129,374
109,81
203,231
145,125
39,49
223,125
268,49
93,144
76,218
181,162
127,327
177,92
268,363
253,325
171,190
141,289
41,62
34,377
11,260
68,92
5,263
64,14
80,35
23,369
330,149
55,363
87,130
130,360
49,270
120,363
6,190
195,119
470,327
67,58
124,43
17,281
112,8
80,118
120,49
123,361
197,375
145,340
41,256
121,91
42,19
10,363
87,281
123,37
273,268
410,162
176,369
27,327
145,303
371,376
27,265
116,162
126,32
10,58
150,58
320,92
361,235
43,92
7,236
119,327
31,327
192,282
17,303
31,281
77,118
180,58
149,49
17,58
207,180
201,58
5,260
235,58
345,344
267,119
239,119
0,239
280,381
124,318
16,49
213,327
7,40
30,55
30,363
144,363
8,62
47,7
13,260
279,55
9,235
14,363
3,1
13,92
202,92
4,15
58,109
59,306
76,306
433,340
151,189
71,58
82,58
153,125
459,335
483,363
433,226
16,369
200,146
53,99
149,62
128,49
12,306
420,278
281,322
45,213
29,322
404,369
11,144
162,58
178,252
26,118
48,92
312,369
74,39
83,251
249,58
147,64
156,301
18,170
16,162
70,215
221,58
271,254
129,327
118,58
85,144
98,7
406,218
234,99
18,52
14,10
221,64
23,269
72,146
9,252
149,185
230,252
124,64
1,96
27,91
145,162
67,363
229,359
413,168
153,60
11,306
18,211
90,275
6,327
294,58
124,246
126,377
31,7
47,81
137,172
37,325
147,179
200,221
119,289
27,240
177,205
224,374
31,303
20,215
140,87
11,197
49,376
42,179
150,119
45,226
124,306
45,320
64,60
72,144
192,231
327,58
221,239
174,211
18,3
140,49
168,58
72,125
18,158
418,180
90,252
215,328
87,63
106,158
361,363
258,363
4,235
194,251
279,52
1,67
280,239
13,254
44,49
125,37
237,303
23,256
222,60
203,167
404,152
172,303
229,49
270,49
13,82
74,252
85,324
179,363
8,92
246,144
42,39
241,377
41,60
356,303
290,327
133,262
140,289
125,284
118,235
54,254
27,166
145,195
137,309
23,62
70,240
32,306
2,0
315,281
338,259
195,39
52,327
125,325
213,280
9,236
25,309
145,278
130,363
240,119
206,60
87,158
139,327
274,237
21,191
13,102
122,363
70,265
320,173
51,55
34,327
147,92
54,327
129,62
386,123
27,211
162,109
9,326
314,60
67,60
54,162
15,49
39,252
8,89
59,235
267,284
17,236
147,281
36,49
222,77
15,341
27,289
64,311
171,369
38,141
112,303
226,376
54,92
387,180
17,122
346,60
412,261
150,123
12,144
29,118
116,10
47,144
18,269
45,121
51,119
77,158
37,5
112,320
83,377
64,329
5,215
109,337
269,49
222,327
11,228
13,268
162,218
315,139
404,261
397,144
14,338
24,146
147,303
17,148
245,52
12,239
7,281
25,60
113,9
162,352
155,162
48,352
29,49
9,63
70,158
43,58
112,306
241,264
33,118
13,337
59,62
58,91
28,92
12,4
186,375
156,363
170,218
162,225
322,99
38,91
90,363
79,7
17,324
125,204
68,277
129,49
30,327
9,146
13,185
22,162
76,209
77,64
116,60
177,125
29,251
274,92
189,209
147,15
144,301
10,119
50,220
162,340
265,49
18,375
305,60
23,92
391,125
199,92
208,49
141,49
176,270
2,303
146,335
176,290
124,141
38,239
130,344
2,331
179,58
193,168
24,235
0,162
293,158
27,5
161,306
1,380
49,146
120,235
113,158
5,287
72,170
153,134
148,26
54,301
6,62
137,275
327,363
402,146
152,23
34,49
334,303
229,303
18,98
201,303
36,125
13,263
177,368
36,235
46,329
127,313
329,125
153,53
15,275
64,177
4,340
175,58
14,263
224,306
221,363
226,371
36,253
287,327
9,377
143,252
141,235
33,278
6,40
464,306
227,365
191,368
278,49
158,58
124,261
19,58
30,58
37,119
218,281
480,363
4,254
70,247
79,26
191,237
344,118
64,327
224,92
49,339
85,34
47,218
37,285
80,235
109,240
41,205
109,281
172,376
187,37
147,209
74,239
141,234
13,289
157,211
4,231
0,64
363,144
14,170
115,197
321,64
123,281
13,91
39,51
87,377
139,91
272,239
46,248
138,146
36,256
30,92
162,32
57,349
85,218
134,218
13,52
145,58
340,58
14,331
150,60
64,209
161,303
29,303
41,236
38,327
186,58
281,158
216,215
66,7
33,303
67,354
327,376
10,173
1,146
179,48
313,91
142,251
246,49
43,281
88,261
41,309
39,9
145,360
260,238
336,58
347,216
12,240
15,205
68,363
17,142
59,15
27,251
281,363
13,382
42,259
80,363
78,52
6,246
157,317
117,92
80,254
23,309
87,146
109,350
38,40
39,306
49,327
118,158
176,376
42,211
55,58
344,235
237,318
139,203
153,240
58,58
74,21
26,49
29,306
45,242
238,49
14,91
72,320
111,376
34,10
9,40
162,246
37,168
135,260
117,246
246,62
87,268
325,58
76,379
10,235
122,162
27,209
223,303
80,7
275,49
209,125
10,339
76,327
67,235
157,166
331,58
14,205
112,281
105,254
15,365
145,252
47,264
155,235
27,119
156,298
239,238
17,49
23,218
83,92
50,162
453,252
242,363
280,127
215,220
361,381
7,27
16,270
232,49
140,144
70,379
58,246
121,352
10,329
176,276
224,49
3,94
40,162
71,162
1,60
394,131
342,348
88,252
45,376
38,5
11,218
493,376
209,327
166,155
6,125
190,144
39,218
38,125
199,119
11,168
2,158
80,340
261,363
168,64
147,176
54,264
81,99
17,125
85,239
15,68
144,53
149,235
122,92
224,58
42,317
69,23
424,363
218,62
214,49
37,252
137,368
162,268
20,306
105,158
203,112
70,50
30,251
130,49
157,377
43,376
87,363
358,251
289,376
141,144
20,15
104,62
168,261
261,49
137,92
399,369
35,115
174,301
59,175
122,146
202,49
24,10
124,348
118,327
155,254
257,226
72,119
305,94
222,252
310,206
77,289
68,162
45,33
13,48
137,376
47,274
85,322
13,49
5,236
119,14
29,327
165,52
18,336
5,34
203,168
180,220
1,58
254,363
6,141
489,375
22,363
381,149
14,64
74,240
409,252
55,206
153,235
121,297
137,58
125,144
24,162
64,181
168,363
38,64
59,168
78,186
18,74
179,37
194,146
229,144
251,375
18,365
161,43
125,10
190,146
266,363
361,162
274,49
137,363
245,64
120,168
58,162
219,144
14,25
130,58
13,252
24,62
174,158
154,62
80,62
17,168
27,301
246,58
357,92
68,259
46,106
22,376
20,5
18,376
42,243
243,327
49,303
157,239
118,316
284,53
18,223
153,107
113,58
148,258
126,309
152,335
8,125
261,125
105,92
74,58
216,337
82,7
140,62
17,375
262,58
18,64
67,295
71,281
425,238
7,327
96,363
357,146
27,313
153,192
37,236
228,261
78,91
112,289
27,34
51,162
42,331
78,309
408,162
14,94
9,253
180,64
266,133
454,252
157,289
64,144
33,327
13,13
227,49
71,53
76,58
79,125
15,65
19,3
70,64
55,252
47,58
266,49
113,60
34,363
42,268
335,238
272,363
145,280
230,49
123,306
70,221
27,53
119,122
49,329
11,64
7,363
199,239
166,369
35,215
171,34
315,81
400,144
13,377
412,168
13,60
54,144
241,146
123,146
90,376
21,96
230,146
77,49
54,317
35,64
167,96
17,190
46,320
153,253
358,64
5,306
175,125
149,144
23,141
357,162
69,231
356,64
118,32
156,64
28,340
43,47
5,376
176,35
149,265
78,162
13,134
123,60
18,50
36,239
72,215
18,150
13,107
218,363
54,281
56,306
34,119
182,62
13,54
14,341
74,218
42,58
54,244
0,349
179,49
166,33
23,281
294,235
170,64
174,354
259,238
16,368
139,158
78,251
441,238
251,270
322,58
433,252
142,280
192,363
75,7
162,185
45,268
142,375
17,354
162,141
175,119
40,62
124,327
17,298
341,58
13,379
28,328
49,363
119,346
167,284
78,270
46,158
164,60
54,122
188,226
149,215
17,181
117,122
17,10
179,64
40,306
455,259
28,251
6,52
162,306
119,62
218,306
18,242
257,252
189,216
427,375
7,119
33,252
449,251
354,92
198,162
9,49
35,58
239,252
471,327
87,62
30,305
46,60
137,261
71,373
238,363
26,92
75,287
279,327
74,144
307,65
9,60
230,251
13,104
156,235
13,33
221,49
5,122
108,64
244,49
38,119
27,350
9,173
5,162
70,303
88,92
5,303
17,251
9,268
95,49
12,52
301,158
64,377
163,62
116,92
339,58
144,144
64,7
30,326
342,327
71,64
193,281
119,168
113,369
49,346
161,109
109,252
344,306
431,221
18,162
105,10
153,363
156,154
43,270
108,377
121,256
124,218
157,162
114,177
159,64
384,144
117,168
8,34
303,92
108,125
267,162
41,162
157,379
87,49
180,218
388,125
12,361
137,60
37,9
17,376
18,89
124,144
58,280
43,5
6,49
48,62
77,260
8,158
79,162
142,216
202,235
147,275
20,184
125,305
87,289
83,141
262,49
367,91
473,335
304,158
27,92
13,261
240,91
172,184
15,303
476,363
18,111
45,295
64,212
50,92
31,58
171,262
93,162
117,185
280,200
5,219
22,144
43,202
36,285
344,251
67,252
5,270
212,49
63,7
215,144
294,64
304,375
356,363
223,252
13,12
315,289
4,190
337,238
309,252
108,262
1,235
124,284
84,92
72,306
229,62
34,118
119,146
9,2
475,348
370,92
40,286
13,68
39,223
7,125
119,52
87,305
85,172
215,158
16,34
108,369
124,190
109,66
23,67
6,218
27,217
117,280
56,158
49,158
10,168
170,219
4,256
203,230
12,10
199,205
3,235
147,43
105,235
0,363
432,340
348,327
157,243
139,141
127,363
181,37
42,215
1,0
193,162
0,173
264,49
254,49
33,60
177,64
119,281
367,306
39,5
190,158
377,100
33,240
74,50
153,119
383,268
186,325
82,201
112,144
47,125
123,271
116,320
121,206
43,289
1,141
171,62
156,261
99,7
49,235
151,23
313,58
70,146
181,100
50,360
109,60
2,64
93,376
54,289
251,62
27,10
48,18
